date_scraping,channel_name,channel_subscribers_number,title_video,hashtags_video,visualizations_video,date_upload_video,day_of_week_upload_video,converted_date_upload_video,likes_video,count_comments,username,comment_text,comment_text_and_emojis_used,date_comment,likes_comment,converted_date_comment,day_of_week_comment,emotion_comment,score_emotion
282,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Javier Gonzalez,"El escorpion se vio muy suave... jajaja
Estuviera chumi bb le dise las cosas como son...
Sin pelos en la lengua","['El escorpion se vio muy suave... jajaja\nEstuviera chumi bb le dise las cosas como son...\nSin pelos en la lengua', []]",11 days ago,0,2023-02-08 11:22:03,Wednesday,POS,0.8580247079953551
283,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",luis chavez,Que no se pierda la bendita costumbre de que Luisito comunica a sido y será la más apretada.,"['Que no se pierda la bendita costumbre de que Luisito comunica a sido y será la más apretada.', []]",2 weeks ago,80,2023-02-05 11:22:03,Sunday,POS,0.8347938396036625
284,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Li,"También entrevista a AMLO y al carnal Marcelo!

Lo del metro es el PRD quien está detrás. También los directivos que ya no pueden robar! Antes robaban mucho! ","['También entrevista a AMLO y al carnal Marcelo!\n\nLo del metro es el PRD quien está detrás. También los directivos que ya no pueden robar! Antes robaban mucho! ', []]",7 days ago (edited),1,2023-02-12 11:22:03,Sunday,NEG,-0.9135049115866423
285,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Juan Carlos Balderas,"Si vas a entrevistar a los posibles candidatos sube a Mauricio Vila 🫶 ese hombre es el mejor gobernador del país y  llevado a Yucatán a otro nivel,reconocido por hasta por el presidente Obrador.","['Si vas a entrevistar a los posibles candidatos sube a Mauricio Vila \U0001faf6 ese hombre es el mejor gobernador del país y  llevado a Yucatán a otro nivel,reconocido por hasta por el presidente Obrador.', ['🏻']]",2 weeks ago,0,2023-02-05 11:22:03,Sunday,POS,0.8971999771893024
286,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Alejandro Garcia,Me dan risa los que ponen que fue una “entrevista a modo” seguro son los bots del PRIAN  la entrevista estuvo bien. Yo voy a votar por mi Clau ,"['Me dan risa los que ponen que fue una “entrevista a modo” seguro son los bots del PRIAN  la entrevista estuvo bien. Yo voy a votar por mi Clau ', ['😂', '😂', '😊']]",11 days ago,1,2023-02-08 11:22:03,Wednesday,NEG,-0.5771902352571487
287,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Erick Zava,"Claudia te amo y sii te postulas para presidenta del 2024, yo votaré por ti hermosa amiga !!!!
Mi INE es tuyo !!!!","['Claudia te amo y sii te postulas para presidenta del 2024, yo votaré por ti hermosa amiga !!!!\nMi INE es tuyo !!!!', ['😘', '😘', '😘']]",8 days ago (edited),3,2023-02-11 11:22:03,Saturday,POS,0.9398503950797021
288,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Nao Mimisha💋,No te cases jefa Sheibaun!!! No cometas otro error,"['No te cases jefa Sheibaun!!! No cometas otro error', []]",12 days ago,0,2023-02-07 11:22:03,Tuesday,NEG,-0.4766696095466614
289,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Gilda,Invita a Claudia y a Sandra Cuevas juntas sería muy interesante!!,"['Invita a Claudia y a Sandra Cuevas juntas sería muy interesante!!', ['😅']]",2 weeks ago,87,2023-02-05 11:22:03,Sunday,POS,0.8901321794837713
290,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Alberto 2000,14:05 jajajaj igual me espante ,"['14:05 jajajaj igual me espante ', ['😅', '😅', '😅', '🤣', '🤣']]",12 days ago,0,2023-02-07 11:22:03,Tuesday,NEU,-0.07847172021865845
291,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",LFZX _Oficial,"Tienes que subir al padrino CARLOS BELCAST , estaría de poca madre la verdad","['Tienes que subir al padrino CARLOS BELCAST , estaría de poca madre la verdad', ['🔱']]",8 days ago,1,2023-02-11 11:22:03,Saturday,NEG,-0.2207639515399933
292,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Anuar Maturano,"El PRIAN está muerto !!!
Y ojalá que siga así !!!","['El PRIAN está muerto !!!\nY ojalá que siga así !!!', []]",4 days ago,0,2023-02-15 11:22:03,Wednesday,NEG,-0.8990539778023958
293,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Jesus David Hdez. Mulato,"Señor Alex Montiel yo se que es su canal su trabajo y puede realizarlo de la manera en que usted decida y nosotros somos afortunados de poder disfrutar sus entrevista, pero de verdad pensé que seguiría la misma línea a la que nos tenía acostumbrados, tal vez ese día solo no fue un día, pero si pareció que se contuvo mucho y no la atacó y si pareció más una entrevista a modo cuando habia muchos temas importantes que le pudo a sacar más cuando siempre ha dicho que su personaje está basado en las personas que tiran hate y q todo cuestionan, pero si se noto muy diferente a lo que nos tenía acostumbrados pero al final usted obtiene sus vistas y sigue monetizando, saludos y este comentario fue con todo respeto, esperemos que se hagan otras a político y vuelva a su línea original, Claudia ya tiene suficiente apoyo de AMLO mejor vamos a lo que sigue","['Señor Alex Montiel yo se que es su canal su trabajo y puede realizarlo de la manera en que usted decida y nosotros somos afortunados de poder disfrutar sus entrevista, pero de verdad pensé que seguiría la misma línea a la que nos tenía acostumbrados, tal vez ese día solo no fue un día, pero si pareció que se contuvo mucho y no la atacó y si pareció más una entrevista a modo cuando habia muchos temas importantes que le pudo a sacar más cuando siempre ha dicho que su personaje está basado en las personas que tiran hate y q todo cuestionan, pero si se noto muy diferente a lo que nos tenía acostumbrados pero al final usted obtiene sus vistas y sigue monetizando, saludos y este comentario fue con todo respeto, esperemos que se hagan otras a político y vuelva a su línea original, Claudia ya tiene suficiente apoyo de AMLO mejor vamos a lo que sigue', []]",9 days ago,0,2023-02-10 11:22:03,Friday,POS,0.319439098238945
294,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Alejandro Padilla,"Jajaja, que che corto te quedaste la neta, así o mas a modo la entrevistita","['Jajaja, que che corto te quedaste la neta, así o mas a modo la entrevistita', []]",11 days ago,1,2023-02-08 11:22:03,Wednesday,NEG,-0.8850281536579132
295,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Carlos VaLe,Faltaron preguntas incómodas.!!!! Aver como reaccionaba Claudia.!!!,"['Faltaron preguntas incómodas.!!!! Aver como reaccionaba Claudia.!!!', []]",13 days ago (edited),29,2023-02-06 11:22:03,Monday,NEG,-0.6220058836042881
296,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",LOS COUGARS DE JORGE MARSHALL,Sube el vídeo con ibai ya por favor!!!!,"['Sube el vídeo con ibai ya por favor!!!!', []]",2 weeks ago,0,2023-02-05 11:22:03,Sunday,NEU,-0.2874992862343788
297,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Donovan Reyes,"Si eres u o de los candidatos a la presidencia, yo voto por ti mi estimado scorpion jajajaja saludos","['Si eres u o de los candidatos a la presidencia, yo voto por ti mi estimado scorpion jajajaja saludos', []]",2 weeks ago,2,2023-02-05 11:22:03,Sunday,NEU,0.36685058381408453
298,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Gibran Martinez Cipres,En Exclusiva... El Escorpión Dorado apoya a Claudia Sheinbaum para la Presidencia de México,"['En Exclusiva... El Escorpión Dorado apoya a Claudia Sheinbaum para la Presidencia de México', []]",12 days ago,0,2023-02-07 11:22:03,Tuesday,NEU,0.09241786599159241
299,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Luis Covarrubias,Excelente periodista haciendo una entrevista genuina. El escorpión es el  Epigmenio Ibarra de Claudia.,"['Excelente periodista haciendo una entrevista genuina. El escorpión es el  Epigmenio Ibarra de Claudia.', []]",13 days ago,5,2023-02-06 11:22:03,Monday,POS,0.6525086760520935
300,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Gabriela Esparza,jajajaja ¿Quién le dijo que estamos felices sin que arregle los problemas del metro?,"['jajajaja ¿Quién le dijo que estamos felices sin que arregle los problemas del metro?', []]",8 days ago,0,2023-02-11 11:22:03,Saturday,NEG,-0.7753544375300407
301,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Lisístrata Queneau,"-con este sol tus ojos brillan más no te había visto tan de cerquita… 
-cálmate Escorpión ","['-con este sol tus ojos brillan más no te había visto tan de cerquita… \n-cálmate Escorpión ', ['😏', '🙈', '😂']]",2 weeks ago,82,2023-02-05 11:22:03,Sunday,POS,0.8154870942234993
302,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Antonio De La Cruz,"pues se vió muy tranquilo con Claudia, medio barbero. Esperemos a ver los otros, no sea que ya le dieron linea al Escorpion.","['pues se vió muy tranquilo con Claudia, medio barbero. Esperemos a ver los otros, no sea que ya le dieron linea al Escorpion.', []]",2 weeks ago,5,2023-02-05 11:22:03,Sunday,NEU,-0.0666060522198677
303,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Devil Wolf,"Invita a Noroña estaría genial, ya que para mí sería el candidato más fuerte","['Invita a Noroña estaría genial, ya que para mí sería el candidato más fuerte', []]",11 days ago,0,2023-02-08 11:22:03,Wednesday,POS,0.9113500509411097
304,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Elo tc,Invita a Luz Carreiro ️,"['Invita a Luz Carreiro ️', ['❤', '🙏🏻']]",7 days ago,0,2023-02-12 11:22:03,Sunday,NEU,0.10962491482496262
305,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Decibel Corona,"Super buena la entrevista!!! Definitivamente si los mira uno en otro sentido, en la parte humana felicidades!!!","['Super buena la entrevista!!! Definitivamente si los mira uno en otro sentido, en la parte humana felicidades!!!', []]",2 weeks ago,2,2023-02-05 11:22:03,Sunday,POS,0.9718949757516384
306,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Pablo Navarro,La entrevista se ve como con guión y eso que soy seguidore del escorpion parece que le pagaron,"['La entrevista se ve como con guión y eso que soy seguidore del escorpion parece que le pagaron', []]",10 days ago,1,2023-02-09 11:22:03,Thursday,NEG,-0.5899479575455189
307,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Oscar Rojas,"Felicidades por aplicar el título que sea así con todos los aspirantes que acepten subirse. 
Tu labor en el personaje es altamente consumible y profesional 
No cambies Kbrn!!","['Felicidades por aplicar el título que sea así con todos los aspirantes que acepten subirse. \nTu labor en el personaje es altamente consumible y profesional \nNo cambies Kbrn!!', []]",2 weeks ago,219,2023-02-05 11:22:03,Sunday,POS,0.9185143169015646
308,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Judá Ch,"Lindísima, Claudia un saludo!!!","['Lindísima, Claudia un saludo!!!', []]",2 weeks ago,3,2023-02-05 11:22:03,Sunday,POS,0.9738211242947727
309,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Opiniones y más con Julián Sosa.,"Tu entrevista a modo con madres wey , sigue asi.

Escorpión: Qué pedo con el desmadre del metro?","['Tu entrevista a modo con madres wey , sigue asi.\n\nEscorpión: Qué pedo con el desmadre del metro?', []]",13 days ago,57,2023-02-06 11:22:03,Monday,NEG,-0.621484138071537
310,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",De Visita,se mamo pura pregunta comoda.,"['se mamo pura pregunta comoda.', []]",8 days ago,3,2023-02-11 11:22:03,Saturday,NEG,-0.8228149190545082
311,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",sergioangelmaya,Jojutla Morelos y nuestro presidente Municipal de este Municipio estamos con Claudia ,"['Jojutla Morelos y nuestro presidente Municipal de este Municipio estamos con Claudia ', ['😘']]",2 weeks ago,0,2023-02-05 11:22:03,Sunday,POS,0.4729425758123398
312,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Koaplay,Yo solo estoy esperando la de ibai ojalá que no sea en tres meses,"['Yo solo estoy esperando la de ibai ojalá que no sea en tres meses', []]",12 days ago,1,2023-02-07 11:22:03,Tuesday,NEU,-0.38058362528681755
313,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Mario Alberto Hdz Ramos,Alex Lora y el escorpión al volante si señor !!!!,"['Alex Lora y el escorpión al volante si señor !!!!', []]",2 weeks ago,44,2023-02-05 11:22:03,Sunday,POS,0.8174163298681378
314,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Julz Van Kepler,Like si quieres ver la entrevista de ibai con el escorpion dorado al volante =D,"['Like si quieres ver la entrevista de ibai con el escorpion dorado al volante =D', []]",13 days ago,2,2023-02-06 11:22:03,Monday,POS,0.5903279352933168
315,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",K̶A̶R̶T̶A̶M̶U̶S̶ ̶G̶A̶M̶E̶S̶,"No recordaba que iba a salir este video y la neta buen video pocos tienen la oportunidad de hacerle una entrevista a jefes y jefas de gobierno así al natural sin una cadena televisiva detrás, claro que algo censurado y cosas así pero buen video la verdad es bastante bueno y esa cosa de ""3 millones de pesos por la entrevista"" fue una mamada fuente mis huevos y a decir mamadas, yo creo que ya depende de la persona si le llega una propuesta así que le importa a los demás aunque se vea mal por así decirlo XD","['No recordaba que iba a salir este video y la neta buen video pocos tienen la oportunidad de hacerle una entrevista a jefes y jefas de gobierno así al natural sin una cadena televisiva detrás, claro que algo censurado y cosas así pero buen video la verdad es bastante bueno y esa cosa de ""3 millones de pesos por la entrevista"" fue una mamada fuente mis huevos y a decir mamadas, yo creo que ya depende de la persona si le llega una propuesta así que le importa a los demás aunque se vea mal por así decirlo XD', []]",12 days ago,3,2023-02-07 11:22:03,Tuesday,POS,0.18157458305358887
316,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Nancy Chavez,️️️️️,"['️️️️️', ['❤', '❤', '❤', '❤', '❤']]",11 days ago,1,2023-02-08 11:22:03,Wednesday,POS,0.2848712205886841
317,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",leonardo lopez,Wuwu que chido que vallas estás entrevistas,"['Wuwu que chido que vallas estás entrevistas', []]",2 weeks ago,0,2023-02-05 11:22:03,Sunday,POS,0.9645911757834256
318,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",alan fernandez,"IBAI PRÓXIMAMENTE AL VOLANTE ,, AHUEVO , ESCORPION DORADO","['IBAI PRÓXIMAMENTE AL VOLANTE ,, AHUEVO , ESCORPION DORADO', []]",12 days ago,1,2023-02-07 11:22:03,Tuesday,NEU,0.20871219411492348
319,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Brenda Andrea Olivera,Minuto 20:46  Con este Sol tus ojos brillan! La Dra. Cálmate! ,"['Minuto 20:46  Con este Sol tus ojos brillan! La Dra. Cálmate! ', ['🤣', '🤣', '🤣']]",2 weeks ago,61,2023-02-05 11:22:03,Sunday,POS,0.6046075923368335
320,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Quetzal Castillo,Que ganas con enseñarnos esto,"['Que ganas con enseñarnos esto', []]",13 days ago,0,2023-02-06 11:22:03,Monday,NEG,-0.8459188248962164
321,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Manuel Gallardo,Lo bueno que no perdiste lo incisivo que eres está es la mejor entrevista pagada que has echo $$$$$_$_,"['Lo bueno que no perdiste lo incisivo que eres está es la mejor entrevista pagada que has echo $$$$$_$_', []]",9 days ago,0,2023-02-10 11:22:03,Friday,POS,0.9615035047754645
322,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Carlos Alberto Carmona,que periodista tan duro eres bro! no seas tan manchado con tus preguntas,"['que periodista tan duro eres bro! no seas tan manchado con tus preguntas', []]",9 days ago,0,2023-02-10 11:22:03,Friday,NEG,-0.9554517976939678
323,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Aaron Ofarrel Luna,"Que triste mi alex,  debatiendo con amigos sobre tu video, yo le hice del abogado del diablo por el cariño y respeto que te tengo como creador de contenido (soy seguidor tu yo desde 15 mar 2012) y la verdad ellos me ganaron en el debate con demasiados argumentos a favor ","['Que triste mi alex,  debatiendo con amigos sobre tu video, yo le hice del abogado del diablo por el cariño y respeto que te tengo como creador de contenido (soy seguidor tu yo desde 15 mar 2012) y la verdad ellos me ganaron en el debate con demasiados argumentos a favor ', ['😞', '😞', '😞']]",4 days ago,0,2023-02-15 11:22:03,Wednesday,NEG,-0.9731901127379388
324,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",pumasboy,El escorpión va a estrenar camioneta ,"['El escorpión va a estrenar camioneta ', ['😎']]",8 days ago,0,2023-02-11 11:22:03,Saturday,POS,0.5001764930784702
325,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Klin Tebel,Muuuy buen video... yo hice mi s.s en el metro en el 2016 y había muchas áreas de oportunidad... pero no hacían  nada...  no estaría nada mal que investigarán al del sindicato...,"['Muuuy buen video... yo hice mi s.s en el metro en el 2016 y había muchas áreas de oportunidad... pero no hacían  nada...  no estaría nada mal que investigarán al del sindicato...', []]",2 weeks ago,47,2023-02-05 11:22:03,Sunday,POS,0.568421034142375
326,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",EL AVICII,Y yo aquí esperando a que suba el vídeo con ibai,"['Y yo aquí esperando a que suba el vídeo con ibai', []]",12 days ago,0,2023-02-07 11:22:03,Tuesday,NEU,-0.3266914002597332
327,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Frank Toledo TradingFx,"Bien tibio el escorpión. Suavecitas las preguntas, a modo y casualmente cuando esa señora necesita repuntar (aún no es candidata pero ¿de que privilegios gozará?).","['Bien tibio el escorpión. Suavecitas las preguntas, a modo y casualmente cuando esa señora necesita repuntar (aún no es candidata pero ¿de que privilegios gozará?).', []]",13 days ago,0,2023-02-06 11:22:03,Monday,NEG,-0.7596745919436216
328,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Rolando Hernandez,Min. 20:47 Caaaalmateee escorpión ,"['Min. 20:47 Caaaalmateee escorpión ', ['🤣']]",11 days ago,0,2023-02-08 11:22:03,Wednesday,NEU,0.12062454968690872
329,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Jarababacha,Presidenta 🇲🇽️,"['Presidenta 🇲🇽️', ['🤟', '🙏', '🍀', '♥']]",2 weeks ago,1,2023-02-05 11:22:03,Sunday,NEU,-0.019969336688518524
330,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",WERO ROMANO,Tía Sheinbaum ,"['Tía Sheinbaum ', ['🥰']]",1 day ago,0,2023-02-18 11:22:03,Saturday,NEU,-0.28508932888507843
331,2023-02-19 11:00:55,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,2 weeks ago,Sunday,2023-02-05 11:22:03,59000,"8,797",Maru,El momento más humilde de Claudia Sheinbaum,"['El momento más humilde de Claudia Sheinbaum', []]",2 weeks ago (edited),41,2023-02-05 11:22:03,Sunday,POS,0.5684537962079048
